"110年10月 2493 揚博             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","916,189","35,464,221","39.65","39.65","38.30","38.40","-1.25","683",
"110/10/04","476,961","18,078,005","38.90","38.90","37.20","37.70","-0.70","391",
"110/10/05","425,935","15,914,759","37.30","38.00","36.90","37.90","+0.20","344",
"110/10/06","209,688","7,907,504","37.90","37.95","37.60","37.75","-0.15","201",
"110/10/07","188,088","7,183,953","37.75","38.40","37.75","38.20","+0.45","148",
"110/10/08","153,893","5,874,315","38.20","38.30","38.00","38.25","+0.05","143",
"110/10/12","289,498","10,951,235","38.00","38.00","37.70","37.80","-0.45","211",
"110/10/13","271,164","10,152,771","37.80","37.80","37.25","37.45","-0.35","255",
"110/10/14","153,052","5,711,186","37.95","37.95","37.15","37.50","+0.05","133",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
