"110年10月 1232 大統益           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","124,241","19,300,461","156.50","156.50","154.50","154.50","-2.50","629",
"110/10/04","55,544","8,606,967","155.00","155.50","154.50","155.50","+1.00","264",
"110/10/05","44,618","6,899,919","155.00","155.00","154.00","154.50","-1.00","324",
"110/10/06","51,493","7,962,439","155.00","155.00","154.00","155.00","+0.50","193",
"110/10/07","74,225","11,620,449","155.00","157.50","155.00","157.00","+2.00","177",
"110/10/08","57,194","8,911,376","157.00","157.00","155.00","156.00","-1.00","239",
"110/10/12","68,105","10,641,161","157.00","158.00","154.50","158.00","+2.00","237",
"110/10/13","51,314","8,075,736","157.00","158.00","156.50","157.50","-0.50","171",
"110/10/14","35,297","5,557,268","157.00","158.00","157.00","158.00","+0.50","145",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
