"110年10月 2351 順德             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","2,965,755","370,800,870","123.50","128.50","121.50","127.00","+0.50","2,442",
"110/10/04","5,286,476","680,146,560","129.00","132.00","124.00","124.50","-2.50","4,188",
"110/10/05","6,765,982","890,785,598","121.50","136.50","120.50","136.00","+11.50","4,700",
"110/10/06","12,799,308","1,783,426,096","142.00","143.50","134.50","136.50","+0.50","10,710",
"110/10/07","10,674,483","1,521,779,708","134.00","147.50","134.00","141.50","+5.00","8,450",
"110/10/08","10,167,195","1,478,751,480","144.00","149.00","142.00","147.00","+5.50","7,334",
"110/10/12","3,354,643","486,298,374","147.00","148.00","142.00","144.00","-3.00","2,596",
"110/10/13","3,580,656","508,914,167","145.00","145.50","138.50","144.00"," 0.00","3,178",
"110/10/14","6,493,963","939,056,046","148.00","150.00","139.50","144.00"," 0.00","5,467",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
