"110年10月 5907 大洋-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","157,015","2,926,232","18.85","18.85","18.50","18.60","-0.25","103",
"110/10/04","92,075","1,700,040","18.80","18.80","18.35","18.40","-0.20","57",
"110/10/05","44,089","816,372","18.40","18.70","18.40","18.45","+0.05","38",
"110/10/06","29,090","537,974","18.70","18.70","18.40","18.45"," 0.00","29",
"110/10/07","136,500","2,539,249","18.30","18.75","18.30","18.65","+0.20","75",
"110/10/08","55,112","1,034,209","18.80","18.85","18.60","18.65"," 0.00","44",
"110/10/12","148,000","2,727,750","18.60","18.60","18.35","18.45","-0.20","60",
"110/10/13","82,000","1,511,950","18.60","18.60","18.40","18.40","-0.05","28",
"110/10/14","115,000","2,130,450","18.60","18.65","18.45","18.55","+0.15","69",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
