"110年10月 2022 聚亨             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","6,001,596","96,183,486","16.60","16.70","15.70","15.75","-1.00","3,222",
"110/10/04","7,327,308","112,200,908","16.00","16.15","14.85","15.10","-0.65","3,595",
"110/10/05","6,382,778","97,239,356","14.70","15.80","14.55","15.70","+0.60","2,936",
"110/10/06","4,499,716","68,429,617","15.90","15.90","14.90","14.95","-0.75","2,152",
"110/10/07","4,574,125","70,134,937","15.00","15.70","14.90","15.35","+0.40","2,172",
"110/10/08","4,095,089","62,212,430","15.40","15.70","14.85","15.00","-0.35","1,850",
"110/10/12","5,155,026","75,422,058","15.00","15.25","14.35","14.50","-0.50","2,411",
"110/10/13","4,440,361","64,676,127","14.80","15.00","14.25","14.40","-0.10","2,070",
"110/10/14","4,242,448","62,485,670","14.65","15.00","14.35","14.85","+0.45","2,081",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
