"110年10月 2850 新產             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","249,030","10,994,004","44.20","44.60","43.95","44.00","-0.60","187",
"110/10/04","75,768","3,326,206","44.10","44.10","43.80","43.80","-0.20","65",
"110/10/05","126,002","5,465,274","43.65","43.65","43.10","43.50","-0.30","102",
"110/10/06","96,364","4,186,242","43.50","43.55","43.35","43.35","-0.15","67",
"110/10/07","180,281","7,948,040","43.50","44.25","43.50","44.10","+0.75","121",
"110/10/08","41,411","1,835,150","44.10","44.45","44.10","44.35","+0.25","48",
"110/10/12","191,620","8,457,545","44.30","44.55","43.85","44.30","-0.05","172",
"110/10/13","119,895","5,309,868","44.50","44.50","44.05","44.25","-0.05","118",
"110/10/14","188,537","8,384,149","44.30","44.60","44.30","44.50","+0.25","192",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
