"110年10月 2883 開發金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","70,974,187","992,218,543","14.10","14.10","13.90","14.00","-0.20","18,169",
"110/10/04","43,566,005","607,682,449","14.05","14.10","13.90","13.90","-0.10","10,383",
"110/10/05","48,875,195","679,269,247","13.90","14.00","13.80","13.95","+0.05","9,606",
"110/10/06","42,279,220","590,375,053","14.00","14.05","13.90","14.00","+0.05","8,705",
"110/10/07","35,783,946","505,863,586","14.05","14.20","14.05","14.10","+0.10","6,654",
"110/10/08","32,896,704","464,750,800","14.20","14.20","14.05","14.15","+0.05","5,845",
"110/10/12","51,471,261","727,021,826","14.05","14.20","14.00","14.20","+0.05","6,702",
"110/10/13","35,669,712","503,934,250","14.20","14.25","14.05","14.10","-0.10","6,574",
"110/10/14","41,633,880","584,485,502","14.15","14.15","13.95","14.00","-0.10","8,297",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
