"110年10月 2845 遠東銀           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","5,386,945","56,016,352","10.40","10.45","10.35","10.35","-0.10","1,165",
"110/10/04","2,099,680","21,853,966","10.45","10.45","10.35","10.40","+0.05","637",
"110/10/05","3,061,665","31,746,557","10.35","10.45","10.35","10.35","-0.05","852",
"110/10/06","3,548,771","36,924,031","10.40","10.45","10.35","10.45","+0.10","1,623",
"110/10/07","1,785,100","18,664,594","10.45","10.50","10.40","10.45"," 0.00","654",
"110/10/08","1,254,135","13,135,359","10.50","10.50","10.40","10.50","+0.05","578",
"110/10/12","4,905,357","51,075,331","10.40","10.45","10.35","10.45","-0.05","1,846",
"110/10/13","2,707,174","28,137,186","10.40","10.45","10.35","10.40","-0.05","1,084",
"110/10/14","2,414,704","25,094,235","10.45","10.45","10.35","10.40"," 0.00","1,019",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
