"110年10月 1737 臺鹽             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","599,465","19,957,393","33.05","33.55","33.05","33.20","-0.40","351",
"110/10/04","397,096","13,274,812","33.30","33.60","33.20","33.50","+0.30","298",
"110/10/05","373,179","12,485,442","33.50","33.65","33.25","33.45","-0.05","256",
"110/10/06","233,875","7,815,150","33.60","33.60","33.30","33.35","-0.10","203",
"110/10/07","724,919","24,186,372","33.60","33.60","33.25","33.45","+0.10","321",
"110/10/08","844,554","28,519,045","33.50","34.00","33.50","33.80","+0.35","528",
"110/10/12","590,448","19,905,363","34.00","34.00","33.55","33.60","-0.20","413",
"110/10/13","603,570","20,420,055","34.00","34.00","33.70","33.75","+0.15","408",
"110/10/14","355,118","11,992,832","33.75","33.85","33.70","33.75"," 0.00","283",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
