"110年10月 4142 國光生           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","3,244,147","166,655,809","51.90","52.40","50.70","50.90","-0.90","1,702",
"110/10/04","4,604,651","225,942,320","50.70","51.10","48.15","48.40","-2.50","2,838",
"110/10/05","2,906,637","137,212,198","47.80","48.00","46.15","48.00","-0.40","1,812",
"110/10/06","1,696,809","80,827,664","48.05","48.55","47.15","47.15","-0.85","1,226",
"110/10/07","2,550,625","120,322,178","47.40","47.70","46.65","47.10","-0.05","1,572",
"110/10/08","2,633,565","124,185,356","47.65","47.70","46.80","46.85","-0.25","1,919",
"110/10/12","3,396,702","155,056,143","46.40","46.40","45.30","45.35","-1.50","2,045",
"110/10/13","6,280,365","272,573,055","45.50","45.65","42.25","42.35","-3.00","3,612",
"110/10/14","2,855,279","123,095,843","42.90","43.75","42.40","43.50","+1.15","1,861",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
