"110年10月 2707 晶華             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","194,864","28,187,775","146.00","146.50","143.50","143.50","-3.00","238",
"110/10/04","1,011,186","150,411,749","147.50","150.00","146.00","149.00","+5.50","1,712",
"110/10/05","1,411,660","215,062,318","150.50","154.50","149.00","152.50","+3.50","1,940",
"110/10/06","564,703","85,503,688","154.50","154.50","149.50","149.50","-3.00","634",
"110/10/07","491,646","74,689,349","151.50","153.00","150.00","153.00","+3.50","527",
"110/10/08","374,289","56,927,500","154.00","154.00","150.50","153.50","+0.50","693",
"110/10/12","562,381","85,343,132","153.50","154.00","150.00","150.50","-3.00","611",
"110/10/13","193,883","29,080,558","151.00","152.50","149.00","149.50","-1.00","214",
"110/10/14","184,171","27,370,757","149.50","150.50","147.50","148.50","-1.00","183",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
