"110年10月 2404 漢唐             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","821,754","143,114,535","176.00","177.00","172.00","173.00","-4.00","2,107",
"110/10/04","346,316","59,650,093","173.50","174.00","171.00","171.50","-1.50","440",
"110/10/05","381,273","65,477,123","170.50","173.00","170.00","173.00","+1.50","467",
"110/10/06","327,784","56,825,232","173.50","175.00","172.50","173.00"," 0.00","367",
"110/10/07","458,871","80,854,932","173.00","177.50","173.00","177.00","+4.00","519",
"110/10/08","286,962","51,104,318","177.50","179.00","177.00","177.50","+0.50","377",
"110/10/12","920,274","166,957,464","176.00","183.00","176.00","182.00","+4.50","1,094",
"110/10/13","832,762","146,969,158","182.00","182.00","174.00","177.00","-5.00","2,547",
"110/10/14","358,525","63,374,867","178.00","178.50","175.50","176.00","-1.00","368",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
