"110年10月 8103 瀚荃             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","859,156","35,048,024","41.15","41.70","40.00","40.15","-1.80","489",
"110/10/04","944,230","36,720,844","40.20","40.30","38.45","38.50","-1.65","531",
"110/10/05","489,689","18,822,283","38.00","39.35","37.75","39.35","+0.85","292",
"110/10/06","455,489","17,848,306","39.45","39.75","38.80","38.85","-0.50","333",
"110/10/07","643,436","25,641,327","38.85","40.30","38.85","40.20","+1.35","381",
"110/10/08","482,259","19,607,661","40.50","41.00","40.20","40.55","+0.35","298",
"110/10/12","432,637","17,116,472","40.15","40.90","39.15","39.40","-1.15","292",
"110/10/13","416,580","16,135,712","39.60","39.65","38.30","38.45","-0.95","284",
"110/10/14","255,360","9,860,457","39.10","39.15","38.40","38.50","+0.05","173",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
