"110年10月 3518 柏騰             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","364,620","8,210,011","23.25","23.25","22.10","22.40","-1.10","199",
"110/10/04","227,555","5,001,944","22.90","22.90","21.70","21.80","-0.60","128",
"110/10/05","138,163","3,038,941","21.55","22.45","21.30","22.15","+0.35","77",
"110/10/06","84,226","1,865,408","22.50","22.60","21.80","21.95","-0.20","59",
"110/10/07","94,001","2,113,671","22.10","22.70","22.10","22.50","+0.55","63",
"110/10/08","140,517","3,152,979","22.80","22.80","22.15","22.40","-0.10","94",
"110/10/12","92,017","2,023,325","22.10","22.35","21.80","21.90","-0.50","63",
"110/10/13","106,003","2,264,263","22.00","22.00","21.00","21.60","-0.30","69",
"110/10/14","53,253","1,151,378","22.20","22.20","21.45","21.90","+0.30","35",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
