"110年10月 2634 漢翔             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","1,869,487","52,838,341","28.60","28.70","28.05","28.15","-0.45","1,004",
"110/10/04","1,567,586","44,359,007","28.40","28.60","28.10","28.25","+0.10","832",
"110/10/05","951,695","26,782,175","28.00","28.45","27.85","28.45","+0.20","566",
"110/10/06","862,784","24,294,363","28.50","28.50","28.00","28.05","-0.40","524",
"110/10/07","971,809","27,553,384","28.15","28.50","28.15","28.40","+0.35","522",
"110/10/08","580,079","16,346,556","28.45","28.50","28.05","28.15","-0.25","351",
"110/10/12","879,084","24,588,249","28.05","28.15","27.85","28.00","-0.15","550",
"110/10/13","965,973","26,989,569","28.10","28.10","27.80","28.10","+0.10","470",
"110/10/14","710,388","20,014,740","28.25","28.35","28.05","28.20","+0.10","370",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
