"110年10月 2887 台新金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","35,322,000","628,975,675","18.05","18.05","17.70","17.75","-0.35","14,157",
"110/10/04","21,243,131","377,308,384","17.95","17.95","17.70","17.80","+0.05","6,836",
"110/10/05","23,045,004","410,766,059","17.80","17.90","17.75","17.85","+0.05","8,757",
"110/10/06","21,546,864","383,987,229","17.90","17.95","17.75","17.85"," 0.00","9,147",
"110/10/07","23,072,360","414,800,009","17.90","18.05","17.90","18.00","+0.15","6,575",
"110/10/08","14,700,325","263,908,322","18.05","18.05","17.90","17.95","-0.05","4,939",
"110/10/12","31,569,236","562,619,408","17.80","18.00","17.65","18.00","+0.05","8,294",
"110/10/13","12,271,115","219,849,918","18.00","18.00","17.85","17.95","-0.05","5,005",
"110/10/14","12,836,036","229,869,751","18.00","18.00","17.85","17.90","-0.05","3,734",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
