"110年10月 1760 寶齡富錦         各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","766,257","53,856,026","72.20","72.20","69.00","69.50","-1.70","917",
"110/10/04","1,142,912","76,593,061","69.50","70.00","65.60","65.60","-3.90","1,244",
"110/10/05","596,152","38,803,553","64.80","66.80","63.10","66.60","+1.00","587",
"110/10/06","376,425","24,927,102","67.20","67.70","65.40","66.00","-0.60","489",
"110/10/07","378,395","25,348,688","66.80","67.70","66.30","67.30","+1.30","347",
"110/10/08","261,667","17,747,264","67.10","68.40","67.10","67.30"," 0.00","321",
"110/10/12","341,701","22,502,389","66.20","67.30","65.30","65.60","-1.70","399",
"110/10/13","370,880","23,973,756","65.50","66.60","63.90","64.00","-1.60","546",
"110/10/14","965,449","64,164,012","64.80","68.00","64.70","67.30","+3.30","747",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
