"110年10月 3024 憶聲             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","1,457,789","18,894,947","13.35","13.35","12.65","12.75","-0.65","652",
"110/10/04","904,727","11,461,040","12.90","13.00","12.55","12.60","-0.15","315",
"110/10/05","259,558","3,272,808","12.45","12.80","12.40","12.65","+0.05","146",
"110/10/06","597,142","7,655,864","12.65","13.00","12.65","12.85","+0.20","312",
"110/10/07","840,999","10,917,088","12.85","13.05","12.85","13.05","+0.20","309",
"110/10/08","650,602","8,456,367","13.05","13.20","12.80","13.00","-0.05","264",
"110/10/12","6,526,178","90,210,855","13.25","14.30","13.10","14.20","+1.20","2,429",
"110/10/13","5,525,446","77,156,701","13.70","14.40","13.55","14.00","-0.20","2,411",
"110/10/14","2,334,460","32,465,993","14.10","14.10","13.70","14.10","+0.10","1,012",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
