"110年10月 2597 潤弘             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","323,502","42,291,170","131.00","132.50","129.00","130.00","-3.00","339",
"110/10/04","384,011","48,655,955","130.00","130.00","125.00","126.00","-4.00","363",
"110/10/05","150,194","19,154,732","125.50","130.00","123.00","129.50","+3.50","213",
"110/10/06","147,194","18,866,075","129.50","131.50","126.50","127.50","-2.00","183",
"110/10/07","110,604","14,253,846","128.00","129.50","127.50","129.50","+2.00","127",
"110/10/08","86,384","11,115,041","130.00","130.00","127.50","128.50","-1.00","108",
"110/10/12","211,209","26,352,949","126.00","128.50","123.00","127.00","-1.50","235",
"110/10/13","113,717","14,067,915","125.50","126.00","122.00","124.00","-3.00","143",
"110/10/14","90,043","11,172,395","124.50","125.50","122.50","123.50","-0.50","109",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
