"110年10月 2231 為升             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","901,222","123,593,696","141.00","141.00","134.50","137.00","-5.50","814",
"110/10/04","564,629","77,541,158","137.00","140.00","134.50","138.00","+1.00","536",
"110/10/05","510,460","71,492,421","140.50","142.50","136.00","141.00","+3.00","800",
"110/10/06","459,474","64,064,019","142.00","143.50","137.00","139.00","-2.00","526",
"110/10/07","350,015","49,911,010","143.00","144.00","141.00","143.00","+4.00","283",
"110/10/08","544,001","79,915,514","141.00","149.50","141.00","148.00","+5.00","497",
"110/10/12","790,559","119,455,322","148.00","154.50","146.00","153.00","+5.00","813",
"110/10/13","359,452","54,218,165","152.50","153.00","148.50","151.00","-2.00","994",
"110/10/14","251,917","38,150,093","152.00","154.00","149.00","151.00"," 0.00","336",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
