"110年10月 6257 矽格             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","5,207,717","301,449,885","59.00","59.00","57.20","57.20","-2.20","2,905",
"110/10/04","4,993,645","279,976,695","57.60","58.10","55.10","55.40","-1.80","2,849",
"110/10/05","6,275,519","351,013,113","54.80","57.20","54.10","57.20","+1.80","3,464",
"110/10/06","4,018,421","226,546,861","57.50","57.70","55.40","55.50","-1.70","2,451",
"110/10/07","3,381,881","191,764,723","56.40","57.20","56.30","56.70","+1.20","2,101",
"110/10/08","2,624,861","148,396,320","57.00","57.10","56.00","56.40","-0.30","1,692",
"110/10/12","3,434,752","190,551,572","56.00","56.10","55.10","55.60","-0.80","1,862",
"110/10/13","4,425,619","242,042,139","55.50","55.90","54.20","54.30","-1.30","2,441",
"110/10/14","2,492,734","135,619,558","54.80","55.00","53.50","54.50","+0.20","1,415",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
