"110年10月 3550 聯穎             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","689,393","11,915,447","17.80","17.80","17.00","17.15","-0.85","408",
"110/10/04","453,625","7,575,253","17.30","17.30","16.45","16.55","-0.60","245",
"110/10/05","312,069","5,118,650","16.40","16.65","16.00","16.55"," 0.00","173",
"110/10/06","278,924","4,555,183","16.60","16.70","16.20","16.20","-0.35","167",
"110/10/07","159,162","2,652,213","16.30","16.85","16.30","16.75","+0.55","99",
"110/10/08","259,103","4,396,390","16.85","17.10","16.75","16.95","+0.20","151",
"110/10/12","270,638","4,483,286","16.85","16.85","16.45","16.55","-0.40","181",
"110/10/13","258,009","4,216,211","16.55","16.65","16.15","16.30","-0.25","127",
"110/10/14","156,244","2,546,657","16.40","16.45","16.20","16.30"," 0.00","89",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
