"110年10月 2903 遠百             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","976,389","21,549,570","22.25","22.30","21.90","22.00","-0.30","593",
"110/10/04","1,024,334","22,822,148","22.20","22.55","22.10","22.25","+0.25","658",
"110/10/05","463,411","10,334,911","22.30","22.45","22.15","22.35","+0.10","385",
"110/10/06","643,269","14,363,286","22.50","22.60","22.20","22.25","-0.10","419",
"110/10/07","2,818,935","64,489,877","22.40","23.00","22.40","22.90","+0.65","1,043",
"110/10/08","1,274,098","29,272,800","23.15","23.15","22.80","22.85","-0.05","506",
"110/10/12","1,056,895","24,041,588","22.85","22.90","22.40","22.80","-0.05","522",
"110/10/13","1,392,847","31,116,528","22.80","22.85","22.10","22.20","-0.60","704",
"110/10/14","552,657","12,407,404","22.45","22.65","22.30","22.50","+0.30","300",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
