"110年10月 6215 和椿             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","1,128,747","29,366,288","27.25","27.25","25.50","25.70","-1.70","581",
"110/10/04","626,012","16,314,861","26.45","26.50","25.40","26.50","+0.80","419",
"110/10/05","529,726","13,742,726","25.55","26.60","25.15","26.40","-0.10","353",
"110/10/06","341,153","8,924,079","26.80","26.85","25.90","26.00","-0.40","225",
"110/10/07","880,514","24,099,487","26.40","27.80","26.40","27.50","+1.50","526",
"110/10/08","380,758","10,508,441","27.80","28.00","27.15","27.45","-0.05","227",
"110/10/12","723,479","19,168,870","27.45","27.55","26.00","26.20","-1.25","370",
"110/10/13","514,505","13,188,143","26.60","26.60","25.30","25.50","-0.70","310",
"110/10/14","439,142","11,221,438","26.00","26.25","25.10","26.05","+0.55","280",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
