"110年10月 2390 云辰             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","4,412,258","95,510,987","21.40","22.20","21.30","21.30","-0.05","1,922",
"110/10/04","7,104,602","138,798,690","21.05","21.15","19.20","19.20","-2.10","3,052",
"110/10/05","6,483,802","124,242,688","19.00","19.95","17.85","19.95","+0.75","3,095",
"110/10/06","2,047,710","40,916,320","20.05","20.45","19.60","19.65","-0.30","1,062",
"110/10/07","2,638,172","53,155,911","19.75","20.50","19.60","20.50","+0.85","1,386",
"110/10/08","1,227,052","25,017,915","20.50","20.75","20.10","20.20","-0.30","615",
"110/10/12","1,219,966","24,221,237","20.05","20.25","19.60","19.70","-0.50","599",
"110/10/13","1,071,289","20,944,336","19.90","20.10","19.30","19.40","-0.30","628",
"110/10/14","3,460,768","69,681,834","19.85","20.70","19.65","20.05","+0.65","1,762",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
