"110年10月 3027 盛達             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","793,252","18,392,174","23.85","24.10","22.80","22.80","-1.20","440",
"110/10/04","523,105","11,717,339","23.25","23.25","21.85","22.00","-0.80","301",
"110/10/05","604,297","13,049,975","21.40","22.40","20.90","22.20","+0.20","358",
"110/10/06","522,558","11,318,305","22.55","22.55","21.10","21.20","-1.00","385",
"110/10/07","332,562","7,307,878","21.40","22.25","21.40","22.15","+0.95","239",
"110/10/08","712,831","16,203,749","22.35","23.05","22.10","22.85","+0.70","462",
"110/10/12","752,778","16,526,370","22.50","22.65","21.50","21.75","-1.10","395",
"110/10/13","692,705","14,742,007","22.00","22.15","20.85","21.10","-0.65","360",
"110/10/14","515,373","10,694,129","21.15","21.30","20.30","20.80","-0.30","312",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
