"110年10月 2542 興富發           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","3,274,872","146,637,433","45.00","45.05","44.65","44.80","-0.30","1,808",
"110/10/04","2,553,981","114,280,976","44.90","45.00","44.60","44.70","-0.10","1,194",
"110/10/05","2,630,169","117,096,252","44.60","44.70","44.30","44.60","-0.10","1,513",
"110/10/06","3,608,243","160,623,612","44.75","44.75","44.15","44.25","-0.35","1,628",
"110/10/07","2,883,936","128,673,008","44.35","44.70","44.35","44.65","+0.40","1,318",
"110/10/08","2,564,215","114,560,027","44.70","44.80","44.55","44.60","-0.05","1,470",
"110/10/12","5,320,020","238,158,333","44.60","45.15","44.40","45.10","+0.50","1,933",
"110/10/13","3,206,184","144,453,355","45.00","45.15","44.90","45.05","-0.05","1,479",
"110/10/14","2,906,427","130,221,020","45.05","45.10","44.60","44.70","-0.35","1,393",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
