"110年10月 5880 合庫金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","18,577,198","406,691,651","22.00","22.00","21.80","22.00","-0.10","7,995",
"110/10/04","8,725,549","191,511,865","22.00","22.05","21.85","22.00"," 0.00","3,413",
"110/10/05","11,128,370","244,319,481","22.00","22.05","21.85","21.95","-0.05","3,463",
"110/10/06","11,840,981","259,872,899","21.95","22.05","21.90","21.95"," 0.00","4,470",
"110/10/07","9,452,929","209,020,458","22.05","22.15","22.00","22.15","+0.20","2,787",
"110/10/08","5,429,621","119,703,326","22.15","22.20","22.00","22.00","-0.15","2,300",
"110/10/12","13,758,598","301,434,415","21.85","22.05","21.75","22.05","+0.05","4,776",
"110/10/13","9,573,726","211,632,174","22.10","22.15","22.00","22.15","+0.10","4,308",
"110/10/14","8,652,503","192,032,932","22.20","22.35","22.10","22.10","-0.05","3,998",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
