"110年10月 1314 中石化           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","39,573,766","494,560,860","12.80","12.85","12.30","12.35","-0.55","10,091",
"110/10/04","30,309,553","370,116,475","12.45","12.50","12.05","12.15","-0.20","7,277",
"110/10/05","29,216,634","356,379,946","12.10","12.50","11.90","12.45","+0.30","6,344",
"110/10/06","17,326,666","213,798,439","12.50","12.50","12.15","12.20","-0.25","3,926",
"110/10/07","13,993,318","173,383,661","12.30","12.45","12.30","12.40","+0.20","2,973",
"110/10/08","15,164,568","187,557,186","12.45","12.60","12.20","12.25","-0.15","3,650",
"110/10/12","17,869,848","217,749,276","12.25","12.40","12.05","12.10","-0.15","4,195",
"110/10/13","22,292,617","269,514,848","12.20","12.25","12.00","12.05","-0.05","4,884",
"110/10/14","20,063,485","240,361,550","12.15","12.20","11.90","11.95","-0.10","5,422",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
