"110年10月 2823 中壽             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","9,498,416","274,504,838","29.05","29.05","28.80","28.95","-0.05","2,633",
"110/10/04","6,742,458","195,087,476","29.00","29.05","28.85","28.90","-0.05","2,090",
"110/10/05","6,832,605","197,529,120","28.95","29.00","28.80","29.00","+0.10","2,186",
"110/10/06","9,134,099","265,823,053","29.15","29.20","29.00","29.15","+0.15","2,715",
"110/10/07","8,818,554","258,232,755","29.25","29.45","29.20","29.25","+0.10","3,580",
"110/10/08","6,634,888","193,950,156","29.35","29.35","29.15","29.25"," 0.00","1,445",
"110/10/12","8,381,323","245,726,734","29.25","29.45","29.15","29.40","+0.15","2,417",
"110/10/13","8,628,553","255,289,095","29.50","29.70","29.50","29.55","+0.15","2,794",
"110/10/14","5,266,154","155,846,327","29.65","29.70","29.55","29.60","+0.05","1,671",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
