"110年10月 1609 大亞             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","23,668,288","638,730,961","26.80","27.70","26.00","26.15","-0.60","10,740",
"110/10/04","9,999,047","255,030,220","26.40","26.50","24.80","24.80","-1.35","5,111",
"110/10/05","4,574,959","112,783,756","24.60","25.00","24.10","25.00","+0.20","2,352",
"110/10/06","10,457,447","267,817,806","25.40","25.95","25.25","25.55","+0.55","4,502",
"110/10/07","7,120,705","185,328,863","25.75","26.30","25.60","26.10","+0.55","2,913",
"110/10/08","4,426,339","115,265,285","26.20","26.50","25.70","25.85","-0.25","2,119",
"110/10/12","5,095,482","130,115,145","26.05","26.10","25.15","25.30","-0.55","2,376",
"110/10/13","4,961,094","121,773,852","24.35","24.95","24.30","24.55","X0.00","2,322",
"110/10/14","3,459,386","85,211,364","24.85","25.00","24.20","24.65","+0.10","1,796",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
