"110年10月 9940 信義             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/10/01","505,874","15,577,999","31.15","31.20","30.65","30.80","-0.40","390",
"110/10/04","460,148","14,282,877","30.80","31.20","30.80","31.00","+0.20","346",
"110/10/05","440,359","13,643,758","30.80","31.25","30.70","31.20","+0.20","370",
"110/10/06","459,947","14,349,257","31.30","31.35","31.05","31.30","+0.10","412",
"110/10/07","1,176,800","37,174,876","31.40","31.80","31.35","31.45","+0.15","800",
"110/10/08","594,301","18,809,614","31.55","31.80","31.45","31.75","+0.30","435",
"110/10/12","3,117,264","101,972,884","31.70","33.60","31.55","33.55","+1.80","2,428",
"110/10/13","1,546,454","51,551,203","33.80","33.85","32.75","33.30","-0.25","1,268",
"110/10/14","963,008","31,933,778","33.30","33.75","32.65","32.75","-0.55","870",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
